Lead score,Company Name,CompanyDomain,Trading name,Tags,Street,Postal code,City,Province,Distance,Country,Employees,Employees in group,Branch,Branch code national,Branch name national,Branch code international,Branch name international,Reg no.,Legal entity,Founded,VAT,URL,Phone number,Pages,First visit,Last visit,Sessions,Days,Duration,Comments,Twitter,Facebook,LinkedIn,Youtube,Pinterest,Instagram,GitHub,Dribbble,Xing,Whatsapp,Vimeo,Sales volume,Email address,Link to inbox,stripped_domain
0%,Stichting De Passerel,de-passerel.nl,,"Hot, Meer dan 6 pagina's bezocht",Jean Monnetpark 4,7336BC,Apeldoorn,Gelderland,96km,NL,212,495,Mental Health Care,88103,Counselling and welfare for disabled,8322,Individual and Family Social Services,8080399,Non Profit Organization,1999,,https://de-passerel.nl,31553683838,2,2026-09-04 10:14:00,4/28/2026 11:00,2,2,20,,,https://www.facebook.com/depasserel,https://www.linkedin.com/company/de-passerel/,,,https://www.instagram.com/de_passerel,,,,,,€42.923.684,info@de-passerel.nl,https://portal.leadinfo.com/inbox/custom-20260326-20260520/67411077,de-passerel
0%,"Nvp Associates, LLC",nvp.com,Norwest Venture Partners,,1300 EL Camino Real Ste 200,94025,Menlo Park,California,8828km,US,210,20,Venture Capital and Private Equity Principals,523940,,6799,"Investors, Not Elsewhere Classified",3469825,Corporation,2001,,https://www.nvp.com,16503218000,1,4/21/2026 2:56,4/21/2026 2:56,1,1,15,,,,https://www.linkedin.com/company/norwest-venture-partners/,,,https://www.instagram.com/norwestvp,,,,,,$ 35.556.829,slopez@nvp.com,https://portal.leadinfo.com/inbox/custom-20260326-20260520/460748175,nvp
0%,The Office Group Properties Limited,theofficegroup.com,,"Hot, Meer dan 6 pagina's bezocht",179 Great Portland Street,W1W5PL,London,Greater London,334km,GB,209,491,Leasing Real Estate,68300,,6531,Real Estate Agents and Managers,7355616,Corporation,2010,7355616,https://www.theofficegroup.com,"4,42079E+16",3,4/29/2026 10:50,4/29/2026 10:51,1,1,35,,,https://www.facebook.com/ForaSpaces,https://www.linkedin.com/company/the-office-group/,https://www.youtube.com/channel/UCOpLHLcetu_uKOmdWuQWppA,,https://www.instagram.com/fora_space,,,,,,£ 160.276.000,,https://portal.leadinfo.com/inbox/custom-20260326-20260520/3515676,theofficegroup
0.05,Mayflex UK Limited,mayflex.com,Mayflex,,Excel House,B67JJ,Birmingham,"Birmingham, West Midlands",452km,GB,209,228,"Appliances, Electrical, and Electronics Manufacturing",26110,,3679,"Electronic Components, Not Elsewhere Classified",6745491,Corporation,1917,6745491,https://mayflex.com,"4,41213E+16",1,2026-12-05 14:36:00,2026-12-05 14:36:00,1,1,15,,,,https://www.linkedin.com/company/mayflex/,https://www.youtube.com/user/mayflexnetworking,,,,,,,,£ 144.827.000,info@mayflex.com,https://portal.leadinfo.com/inbox/custom-20260326-20260520/4278332,mayflex
0.75,Sutton Group Limited,suttonsgroup.com,,"Hot, Meer dan 6 pagina's bezocht",Hedon Road,HU95LY,Hull,City Of Kingston-Upon-Hull,395km,GB,208,46,"Transportation, Logistics and Storage",70100,,6719,"Offices of Holding Companies, Not Elsewhere Classified",5472167,Corporation,2005,5472167,https://www.suttonsgroup.com,"4,41514E+16",3,2026-01-04 11:47:00,2026-08-04 17:32:00,3,2,55,,,,https://www.linkedin.com/company/suttons-transport-group/,,,,,,,,,£ 107.056,info@suttonsgroup.com,https://portal.leadinfo.com/inbox/custom-20260326-20260520/4219172,suttonsgroup
0.05,M247 UK Limited,m247.com,M247,,Turing House,M155RL,Manchester,"Manchester, Greater Manchester",500km,GB,207,169,Telecommunications,61000,,4813,"Telephone Communications, Except Radiotelephone",4975343,Corporation,2000,4975343,https://m247.com,"4,41619E+16",1,4/27/2026 18:09,4/27/2026 18:09,1,1,15,,,,https://www.linkedin.com/company/m247/,,,https://www.instagram.com/wearem247,,,,,,£ 38.921.000,info@m247.com,https://portal.leadinfo.com/inbox/custom-20260326-20260520/3398613,m247
0.3,Expert Webwinkel B.V.,expert.nl,,Hot,Gildenstraat 7,3861RG,Nijkerk Gld,Gelderland,70km,NL,205,4,"Retail Appliances, Electrical, and Electronic Equipment",47404,Shops selling consumer electronics,5722,Household Appliance Stores,27172669,Corporation,1998,,https://www.expert.nl,31523261301,1,2026-05-05 9:23:00,2026-05-05 9:24:00,1,1,35,,,https://www.facebook.com/expert.nl,,https://www.youtube.com/user/ExpertNL,,https://www.instagram.com/expert_nl,,,,,,€492.885,info@expert.nl,https://portal.leadinfo.com/inbox/custom-20260326-20260520/2288763,expert
0%,AMF Tjänstepension AB,amf.se,,,Klara Södra Kyrkogata 18,11122,Stockholm,Stockholms Län,1179km,SE,204,200,Insurance,65119,,6311,Life Insurance,5020332259,Corporation,1973,,https://www.amf.se,46771696320,1,4/13/2026 9:35,4/13/2026 9:36,1,1,45,,,https://www.facebook.com/AMFpension,https://www.linkedin.com/company/amfsverige/,,,https://www.instagram.com/amfpension,,,,,,kr 12.615.083,info@amf.se,https://portal.leadinfo.com/inbox/custom-20260326-20260520/23824033,amf
0.4,Canary Wharf Group Plc,canarywharf.com,,Hot,One Canada Square,E145AB,London,Greater London,326km,GB,202,257,Leasing Real Estate,71111,,8712,Architectural Services,4191122,Corporation,2013,4191122,https://canarywharf.com,"4,42074E+16",1,4/30/2026 17:10,4/30/2026 17:14,1,1,155,,,,https://www.linkedin.com/company/canary-wharf-group/,,,https://www.instagram.com/canarywharflondon,,,,,,£ 324.958.744,info@canarywharf.com,https://portal.leadinfo.com/inbox/custom-20260326-20260520/4962323,canarywharf
0.05,HeadFirst B.V.,headfirst.nl,,,Taurusavenue 18,2132LS,Hoofddorp,Noord-Holland,49km,NL,201,128,Staffing and Recruiting,78100,Employment placement agencies,7361,Employment Agencies,34091804,Corporation,2025,NL819648279B01,https://www.headfirst.nl,31235685630,1,5/18/2026 9:11,5/18/2026 9:11,1,1,5,,,https://www.facebook.com/pages/HeadFirst/698901163528789,https://www.linkedin.com/company/headfirst/,,,,,,,,,€1.058.403.000,info@headfirst.group,https://portal.leadinfo.com/inbox/custom-20260326-20260520/78948,headfirst
0%,implico GmbH,implico.com,,,Poßmoorweg 2,22301,Hamburg,Hamburg,408km,DE,195,167,IT Services and IT Consulting,4404,"Software, Developers",7371,Computer Programming Services,HRB 30975,Corporation,2018,DE118681926,https://www.implico.com,49402709360,2,2026-03-04 0:56:00,2026-03-04 1:14:00,1,1,70,,,,https://www.linkedin.com/company/implicogroup/,,,,,,,,,23000000,info@implico.com,https://portal.leadinfo.com/inbox/custom-20260326-20260520/75922083,implico
0.05,Wiltec B.V.,wiltec.nl,Wiltec Trade,,Industrielaan 24,5406XC,Uden,Noord-Brabant,70km,NL,194,620,Wholesale Machinery,46643,Wholesale of machinery for the textile industry and of sewing and knitting machines,5084,Industrial Machinery and Equipment,54556511,Corporation,2012,NL851349894B01,https://www.wiltec.nl,31413244444,1,4/30/2026 12:46,4/30/2026 12:46,1,1,15,,,https://www.facebook.com/wiltecbv,https://www.linkedin.com/company/wiltec-bv/,,,https://www.instagram.com/werkenbijwiltec,,,,,,€65.533.055,info@wiltec.nl,https://portal.leadinfo.com/inbox/custom-20260326-20260520/93672,wiltec
0.05,"Agora, Stichting voor Bijzonder Primair Onderwijs in de Zaanstreek",agora.nu,Agora Zaanstreek,,Rosmolenstraat 30,1502PA,Zaandam,Noord-Holland,67km,NL,194,750,Education,85201,Primary compulsory education,8211,Elementary and Secondary Schools,34149420,Non Profit Organization,2000,,https://www.agora.nu,31752010101,1,2026-04-05 9:31:00,2026-04-05 9:31:00,1,1,5,,,,https://www.linkedin.com/company/agora-stichting-voor-bijzonder-primair-onderwijs-in-de-zaanstreek/,,,,,,,,,41848559,info@agora.nu,https://portal.leadinfo.com/inbox/custom-20260326-20260520/32089,agora
0.2,"Empire Office, Inc.",empireoffice.com,Steelcase Authorized Dealer,,654 Madison Ave RM 1401,10065,New York,New York,5863km,US,191,413,Furniture and Home Furnishings Manufacturing,561110,,5021,Furniture,105881,Corporation,1946,,https://www.empireoffice.com,12126075500,2,2026-09-04 15:53:00,2026-09-04 17:19:00,2,1,120,,https://twitter.com/empireoffice/,https://www.facebook.com/EmpireOfficeInc,https://www.linkedin.com/company/empire-office/,,https://www.pinterest.com/empireoffice/,https://www.instagram.com/empireoffice,,,,,,$ 400.000.000,careers@empireoffice.com,https://portal.leadinfo.com/inbox/custom-20260326-20260520/166825799,empireoffice
0.75,Oxford Photovoltaics Limited,oxfordpv.com,Oxford PV,"Hot, Meer dan 6 pagina's bezocht, Contact, MS Places",Copper Row,SE12LH,London,Oxfordshire,330km,GB,188,163,Renewable Energy Semiconductor Manufacturing,72190,,8731,Commercial Physical and Biological Research,7127476,Corporation,2010,7127476,https://www.oxfordpv.com,"4,42035E+16",2,4/14/2026 16:17,2026-06-05 15:02:00,2,2,30,,,https://www.facebook.com/ZooplaUK,https://www.linkedin.com/company/oxfordpv/,https://www.youtube.com/user/ZooplaUK,,https://www.instagram.com/zoopla,,,,,,£ 210.998,info@oxfordpv.com,https://portal.leadinfo.com/inbox/custom-20260326-20260520/4300626,oxfordpv
0.5,Jönköping Energi AB,jonkopingenergi.se,,"Hot, Meer dan 6 pagina's bezocht",Energivägen 10,55652,Jonkoping,Jönköpings Län,889km,SE,181,200,"Water, Waste, Steam, and Air Conditioning Services",35300,,4961,Steam and Air-Conditioning Supply,5560153354,Corporation,1918,,https://jonkopingenergi.se,4636108220,5,3/27/2026 8:56,3/30/2026 13:58,5,2,65,,,https://www.facebook.com/jonkopingenergi,https://www.linkedin.com/company/jonkoping-energi/,,,https://www.instagram.com/jonkopingenergi,,,,,,kr 1.841.241.000,info@jonkopingenergi.se,https://portal.leadinfo.com/inbox/custom-20260326-20260520/23826309,jonkopingenergi
0.05,Province de Liège,provincedeliege.be,Direction Generale de l'Enseignement Provincial,,Rue du Commerce 14,4100,Seraing,Liège,149km,BE,180,0,Government Administration,84113,General public administration activities,9199,"General Government, Not Elsewhere Classified",,,1968,BE0207725104,https://www.provincedeliege.be,3242797300,3,2026-04-04 13:01:00,2026-04-04 15:34:00,3,1,465,,https://www.twitter.com/provincedeliege,https://www.facebook.com/provincedeliege,https://www.linkedin.com/company/province-de-li%C3%A8ge-administration/,https://www.youtube.com/user/ProvincedeLiegeTV,,,,,,,,,,https://portal.leadinfo.com/inbox/custom-20260326-20260520/113100723,provincedeliege
0.15,MediReva B.V.,medireva.nl,Diabetes Feel Goods,"Hot, Meer dan 6 pagina's bezocht",Weerhuisweg 4,6226NC,Maastricht,Limburg,133km,NL,180,235,Hospitals and Health Care,46462,"Wholesale of medical and dental instruments, nursing and orthopaedic articles and laboratory equipment",5047,"Medical, Dental, and Hospital Equipment and Supplies",59610360,Corporation,2014,,https://www.medireva.nl,31433690820,9,2026-08-05 12:11:00,2026-08-05 13:04:00,4,1,135,,,https://www.facebook.com/MediReva-Medische-Hulpmiddelen-172065582885358,https://www.linkedin.com/company/medireva/,,,https://www.instagram.com/vertel_online,,,,,,1035136,info@medireva.nl,https://portal.leadinfo.com/inbox/custom-20260326-20260520/39131,medireva
0.75,Nationale Ombudsman,nationaleombudsman.nl,,"Hot, Meer dan 6 pagina's bezocht, Desk Booking pagina, Contact, Digital Signage",Bezuidenhoutseweg 151,2594AG,s-Gravenhage,Zuid-Holland,35km,NL,179,24,Government Relations Services,94995,"Umbrella organizations, cooperative and advisory bodies (not in the field of health care, welfare, sports and",8322,Individual and Family Social Services,82940738,Local Government Body,1982,NL815051748B01,https://www.nationaleombudsman.nl,"3,18003E+16",2,2026-07-05 14:16:00,2026-07-05 14:17:00,1,1,70,,,https://www.facebook.com/nationaleombudsman,https://www.linkedin.com/company/nationale-ombudsman/,https://www.youtube.com/user/nationaleombudsman,,https://www.instagram.com/nationaleombudsman,,,,,,408734,info@nationaleombudsman.nl,https://portal.leadinfo.com/inbox/custom-20260326-20260520/333472302,nationaleombudsman
0.45,"California State University, Fullerton",fullerton.edu,,Hot,800 N State College Blvd,92831,Fullerton,Vermont,8968km,US,177,2599,Government Relations Services,611310,,8221,"Colleges, Universities, and Professional Schools",,Corporation,2014,,https://www.fullerton.edu,16572782011,5,4/13/2026 20:17,4/28/2026 18:26,5,3,335,,,https://www.facebook.com/CSUFofficial,https://www.linkedin.com/company/associated-students-inc-csuf/,https://www.youtube.com/user/CSUFullerton,,https://www.instagram.com/csufofficial,,,,,,$ 307.284,strategiccomm@fullerton.edu,https://portal.leadinfo.com/inbox/custom-20260326-20260520/460486526,fullerton
0.65,Vrieling Adviesgroep B.V.,vrieling.nl,,"Hot, Meer dan 6 pagina's bezocht",Stelling 5,7773ND,Hardenberg,Overijssel,154km,NL,176,229,Holding Companies,70102,Holding companies (not financial),6719,"Offices of Holding Companies, Not Elsewhere Classified",75998734,Corporation,2019,,https://www.vrieling.nl,31523282726,4,3/30/2026 10:55,2026-02-04 10:10:00,3,2,120,,,https://www.facebook.com/vrielingadviesgroep,https://www.linkedin.com/company/vrieling-adviesgroep/,,,https://www.instagram.com/vrielingadviesgroep,,,,,,34618824,info@vrieling.nl,https://portal.leadinfo.com/inbox/custom-20260326-20260520/95132326,vrieling
0.7,St Michaels Church Hall,sandwell.ac.uk,,"Hot, Meer dan 6 pagina's bezocht, MS Places",Field Lane,B324ES,Birmingham,"Birmingham, West Midlands",460km,GB,176,9,Education Administration Programs,94910,,8661,Religious Organizations,,,1965,,https://www.sandwell.ac.uk,44800622006,2,4/18/2026 18:23,4/18/2026 18:24,2,1,10,,,https://www.facebook.com/SandwellCollege,https://www.linkedin.com/company/sandwell-college/,https://www.youtube.com/channel/UC_dBIYrMppt6cD_y7nOvRqw,,https://www.instagram.com/sandwell.college/?hl=en-gb,,,,,,£ 556.782,,https://portal.leadinfo.com/inbox/custom-20260326-20260520/463264072,sandwell
0%,Handball-club Atert Redange,internet.lu,,,Grand-Rue 64,8510,Redange,Redingen,247km,LU,174,130,Wellness and Fitness Services,93120,,7991,Physical Fitness Facilities,f6506,Non Profit Organization,2006,,https://www.internet.lu,35223620798,2,2026-05-05 16:47:00,2026-05-05 16:48:00,1,1,40,,,,https://www.linkedin.com/company/luxembourg-online-s-a-/,,,,,,,,,€163.676,hcatert@internet.lu,https://portal.leadinfo.com/inbox/custom-20260326-20260520/463115986,internet
0.1,Centre de la Petite Enfance Andre-Laurendeau,claurendeau.qc.ca,CPE Andre Laurendeau,,1351 Rue Lapierre,H8N2J4,Lasalle,Québec,5513km,CA,174,20,Technical and Vocational Training,83510002,,8351,Child Day Care Services,,,1978,,https://claurendeau.qc.ca,5143643320,1,4/17/2026 18:08,4/17/2026 18:08,1,1,25,,https://twitter.com/claurendeau/,https://www.facebook.com/FormationContinueCAL,https://www.linkedin.com/company/formationcontinueetauxentreprisescal/,,,https://www.instagram.com/cegepandrelaurendeau,,,,,,$ 1.610.833,comptoir.etudiant@claurendeau.qc.ca,https://portal.leadinfo.com/inbox/custom-20260326-20260520/121638808,claurendeau
0.25,Stichting voor Protestants Christelijk Voortgezet Onderwijs De Meerwaarde,demeerwaarde.nl,De Meerwaarde,Hot,Rietberglaan 6,3771RD,Barneveld,Gelderland,71km,NL,172,8,Primary and Secondary Education,85311,Havo and vwo,8211,Elementary and Secondary Schools,8142370,Non Profit Organization,2005,,https://www.demeerwaarde.nl,31342404777,3,2026-03-04 13:51:00,2026-03-04 14:02:00,1,1,345,,,https://www.facebook.com/DeMeerwaarde,https://www.linkedin.com/company/de-meerwaarde/,https://www.youtube.com/user/DeMeerwaardeonline,,https://www.instagram.com/demeerwaarde.barneveld/?hl=nl,,,,,,€15.914,info@demeerwaarde.nl,https://portal.leadinfo.com/inbox/custom-20260326-20260520/67449802,demeerwaarde
0%,Pontificio Ateneo Salesiano,unisal.it,,,Piazza Dell'Ateneo Salesiano 1,139,Roma,Lazio,1249km,IT,172,61,Education Administration Programs,85402,,8221,"Colleges, Universities, and Professional Schools",1091541001,Non Profit Organization,1942,IT01091541001,https://www.unisal.it,"3,90687E+16",2,2026-12-05 17:35:00,2026-12-05 17:36:00,1,1,70,,,https://www.facebook.com/UnivSalesiana,https://www.linkedin.com/company/universit-pontificia-salesiana/,https://www.youtube.com/channel/UCFd_2rluoTLICp361rKSfCg,,https://www.instagram.com/Uni_salesiana,,,,,,€40.203,segreteria@unisal.it,https://portal.leadinfo.com/inbox/custom-20260326-20260520/129848876,unisal
0.05,Meiyume (Uk) Limited,meiyume.com,Meiyume,,Aintree Avenue,BA140XB,Trowbridge,Wiltshire,479km,GB,172,428,Personal Care Product Manufacturing,20420,,2844,"Perfumes, Cosmetics, and Other Toilet Preparations",483352,Corporation,1950,483352,https://meiyume.com,"4,41226E+16",2,5/19/2026 9:29,5/19/2026 9:41,1,1,90,,,,https://www.linkedin.com/company/meiyume/,,,https://www.instagram.com/meiyumeofficial,,,,,,£ 71.690.000,marketing@meiyume.com,https://portal.leadinfo.com/inbox/custom-20260326-20260520/5676574,meiyume
0.75,Css AG,css.de,,"Hot, Meer dan 6 pagina's bezocht",Danziger str. 4,36093,Kunzell,Hessen,380km,DE,172,327,Software Development,277,"Computer Accessories, Retailers",7372,Prepackaged Software,HRB 6718,Corporation,2021,DE811314410,https://www.css.de,4966193920,10,3/31/2026 12:40,5/18/2026 23:53,9,6,70,,,https://www.facebook.com/notes/facebook-and-privacy/relevant-ads-that-protect-your-privacy/457827624267125,https://www.linkedin.com/company/css-ag/,https://www.youtube.com/user/CSSFulda,,https://www.instagram.com/css.ag,,,https://www.xing.com/pages/cssag,,https://www.vimeo.com/cookie_policy,21510000,info@css.de,https://portal.leadinfo.com/inbox/custom-20260326-20260520/20224891,css
0.75,Precise Biometrics AB,precisebiometrics.com,,"Hot, Meer dan 6 pagina's bezocht",Scheelevägen 30,22363,Lund,Skåne Län,706km,SE,171,34,IT Services and IT Consulting,72190,,8732,"Commercial Economic, Sociological, and Educational Research",5565456596,Corporation,1997,,https://www.precisebiometrics.com,4646311100,5,4/15/2026 11:15,4/16/2026 10:32,5,2,125,,,https://www.facebook.com/Precise-Biometrics-302041964038251,https://www.linkedin.com/company/precise-biometrics/,https://www.youtube.com/user/PreciseBiometrics,,https://www.instagram.com/precise.biometrics,,,,,,kr 86.852.000,info@precisebiometrics.com,https://portal.leadinfo.com/inbox/custom-20260326-20260520/24238925,precisebiometrics
0.05,NWB Verlag GmbH & Co.KG,nwb.de,,Meer dan 6 pagina's bezocht,Eschstr. 22,44629,Herne,Nordrhein-Westfalen,179km,DE,169,300,Book and Periodical Publishing,3421,Publishers,2731,"Books: Publishing, or Publishing and Printing",HRA 5124,Corporation,2010,DE125418075,https://www.nwb.de,"4,92323E+16",1,4/24/2026 15:54,4/24/2026 15:55,1,1,15,,,https://www.facebook.com/nwbVerlag,https://www.linkedin.com/company/nwb-verlag/,https://www.youtube.com/user/NWBVerlag,,https://www.instagram.com/nwbverlag,,,https://www.xing.com/pages/nwbverlag,,https://www.vimeo.com/nwbverlag,425452,info@nwb.de,https://portal.leadinfo.com/inbox/custom-20260326-20260520/20418077,nwb
0.05,Omgevingsdienst Noord-Holland Noord,odnhn.nl,,,Dampten 2,1624NR,Hoorn NH,Noord-Holland,92km,NL,168,44,Environmental Services,84110,General public administration,9199,"General Government, Not Elsewhere Classified",58315373,Local Government Body,2014,NL852981806B01,https://www.odnhn.nl,31881021300,2,3/30/2026 11:40,3/30/2026 16:02,2,1,60,,https://www.twitter.com/ODNHN,,https://www.linkedin.com/company/omgevingsdienst-noord-holland-noord-odnhn/,,,https://www.instagram.com/omgevingsdienst_nhn,,,https://www.xing.com/pages/tristaraustriagmbh,,,415435,info@odnhn.nl,https://portal.leadinfo.com/inbox/custom-20260326-20260520/125188151,odnhn
